plot,counter,date,individual,treatment,species,climate,height,capsule size,seedcapsule,seed_count,status,viable,sample,status_paperbag,organzabag_size,first seedcap,herbivory,comment,entered,labmeeting,,
8_3,Julia,10.10.2019,C4,control,Dia_car,ambient,8,0.8,9,62,unripe,11,single,open,,,0,7,2800,,,
8_3,Julia,10.10.2019,C4,control,Dia_car,ambient,8,0.8,9,62,unripe,11,single,open,,,0,,2886,,,
8_3,Julia,10.10.2019,C4,control,Dia_car,ambient,7,1.3,6,66,unripe,16,single,open,,,0,,2497,,,
8_3,Julia,10.10.2019,C4,control,Dia_car,ambient,9,1.3,2,63,unripe,10,single,open,,,0,,2802,,,
8_3,Julia,10.10.2019,C4,control,Dia_car,ambient,9,1.3,2,63,unripe,10,single,open,,,0,,2888,,,
8_3,Lea,10.10.2019,C4,control,Dia_car,ambient,10,1.3,1,44,unripe,10,single,open,,,0,to early,2370,,,
8_3,Garp,12.08.2019,C4,control,Dia_car,ambient,7,1.2,2,71,ripe_capsule,15,single,open,,,0,,4324,,,
8_3,Christian,13.09.2019,C4,control,Dia_car,ambient,5.5,1,1,75,open,17,single,open,,,0,,887,,,
8_3,Christian,13.09.2019,C4,control,Dia_car,ambient,8,1.2,2,59,open,14,single,open,,,0,,888,,,
8_3,Julia,17.10.2019,C4,control,Dia_car,ambient,9,1.1,1,88,unripe,16,single,open,,,0,,2757,,,
8_3,Garp,19.09.2019,C4,control,Dia_car,ambient,9,1.1,1,75,ripe_capsule,25,single,open,,,0,,4517,,,
8_3,Garp,19.09.2019,C4,control,Dia_car,ambient,6.5,1.2,2,60,ripe_capsule,22,single,open,,,0,,4518,,,
8_3,Garp,19.09.2019,C4,control,Dia_car,ambient,13,,3,,,,,,,,1,Herbivory,4519,,,
8_3,Martin,19.09.2019,C4,control,Dia_car,ambient,7,1,3,40,open,16,single,open,,,0,"3 seeds little bigger, included in seed_count",2836,,,
8_3,Julia,24.08.2019,C4,control,Dia_car,ambient,5.5,1.2,2,81,open,19,single,open,,,0,,3026,,,
2_5,Julia,26.08.2019,S4,supplement,Dia_car,future,13.5,1.3,2,68,ripe_capsule,35,single,open,,,0,,2983,,,
6_3,Ami,29.10.2019,S4,supplement,Dia_car,future,14,1.5,1,64,ripe_capsule,46,single,open,,,0,,2829,,,
8_3,Garp,30.08.2019,C4,control,Dia_car,ambient,6,1.1,1,71,ripe_capsule,14,single,open,,,0,,4095,,,
8_3,Garp,05.08.2019,S1,supplement,Dia_car,ambient,13.5,,1,,,,,,,,0,No capsule,4320,,,
8_3,Garp,05.09.2019,S1,supplement,Dia_car,ambient,12,1,1,67,ripe_capsule,55,single,open,,,0,,3268,,,
8_3,Julia,10.10.2019,S1,supplement,Dia_car,ambient,16,,1,0,no_cap,0,single,no cap,,,0,no cap,3011,,,
2_5,Julia,29.10.2019,S4,supplement,Dia_car,future,16,0.6,1,83,ripe_capsule,0,single,open,,,0,,2767,,,
8_3,Garp,12.08.2019,S1,supplement,Dia_car,ambient,17,0.8,1,36,unripe,1,single,open,,,0,,4580,,,
2_5,Christian,02.08.2019,S4,supplement,Dia_car,future,15,1.2,5,82,ripe_capsule,34,single,open,,,0,,628,,,
8_3,Martin,17.10.2019,S1,supplement,Dia_car,ambient,16,0.8,1,90,unripe,0,single,open,,,0,to early,2448,,,
8_3,Garp,05.09.2019,S2,supplement,Dia_car,ambient,18,0.9,1,59,ripe_capsule,0,single,open,,,0,,3269,,,
8_3,Andreas,12.08.2019,S2,supplement,Dia_car,ambient,13,1.2,1,78,unripe,26,,open,,,0,,,,,
8_3,Garp,19.09.2019,S2,supplement,Dia_car,ambient,7.5,1.1,2,74,ripe_capsule,19,single,open,,,0,,4516,,,
8_3,Garp,19.09.2019,S2,supplement,Dia_car,ambient,16.5,0.8,1,51,unripe,2,single,closed,,,0,,4515,,,
8_3,Julia,24.08.2019,S2,supplement,Dia_car,ambient,18,1.2,1,93,unripe,61,single,open,,,0,,3027,,,
8_3,Andreas,26.07.2019,S2,supplement,Dia_car,ambient,18,1.1,1,92,unripe,69,,open,,,0,,,,,
8_3,Garp,05.09.2019,S3,supplement,Dia_car,ambient,9.5,1,1,66,ripe_capsule,29,single,open,,,0,,3270,,,
8_3,Garp,05.09.2019,S3,supplement,Dia_car,ambient,10.5,1,4,57,ripe_capsule,32,single,open,,,0,,3273,,,
8_3,Garp,05.09.2019,S3,supplement,Dia_car,ambient,13.5,1,6,65,ripe_capsule,36,single,open,,,0,,3275,,,
8_3,Garp,05.09.2019,S3,supplement,Dia_car,ambient,11.5,1.1,3,67,ripe_capsule,32,single,open,,,0,,3271,,,
8_3,Garp,05.09.2019,S3,supplement,Dia_car,ambient,13,1.1,5,70,ripe_capsule,38,single,open,,,0,,3274,,,
8_3,Garp,05.09.2019,S3,supplement,Dia_car,ambient,13,1.2,2,71,ripe_capsule,36,single,open,,,0,,3272,,,
8_3,Julia,07.10.2019,S3,supplement,Dia_car,ambient,10,1.1,3,151,unripe,32,single,open,,,0,,2691,,,
8_3,Julia,07.10.2019,S3,supplement,Dia_car,ambient,11,1.4,2,80,unripe,34,single,open,,,0,,2699,,,
8_3,Julia,07.10.2019,S3,supplement,Dia_car,ambient,12.5,,1,36,unripe,1,single,open,,,1,herbivory,2692,,,
8_3,Andreas,09.08.2019,S3,supplement,Dia_car,ambient,10,1.3,3,74,unripe,28,,open,,,0,,,,,
8_3,Andreas,09.08.2019,S3,supplement,Dia_car,ambient,10.5,1.4,2,69,unripe,40,,open,,,0,,,,,
8_3,Andreas,09.08.2019,S3,supplement,Dia_car,ambient,12,1.4,1,59,unripe,27,,open,,,0,,,,,
8_3,Julia,10.10.2019,S3,supplement,Dia_car,ambient,12,1.4,1,0,herbivory,0,single,open,,,1,herbivory,2951,,,
8_3,Andreas,12.08.2019,S3,supplement,Dia_car,ambient,15,1.2,1,48,unripe,18,,open,,,0,,,,,
8_3,Garp,12.08.2019,S3,supplement,Dia_car,ambient,11,1.1,2,65,ripe_capsule,30,single,open,,,0,,4413,,,
8_3,Garp,12.08.2019,S3,supplement,Dia_car,ambient,11,1.1,3,63,ripe_capsule,18,single,open,,,0,,4414,,,
5_5,Julia,22.08.2019,S4,supplement,Dia_car,ambient,3,1.2,E1_50,44,ripe_capsule,0,group,open,,,0,,2933,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,12.5,0.8,3,60,ripe_capsule,25,single,open,,,0,,4505,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,12.5,0.8,6,55,ripe_capsule,11,single,open,,,0,,4510,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,10.5,0.9,9,88,ripe_capsule,5,single,open,,,0,,4504,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,11.5,0.9,4,89,ripe_capsule,0,single,open,,,0,,4507,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,9.5,0.9,5,63,ripe_capsule,15,single,open,,,0,,4508,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,8,0.9,10,64,ripe_capsule,30,single,open,,,0,,4511,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,11,1.1,1,48,ripe_capsule,9,single,open,,,0,,4506,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,11.5,1.3,2,70,ripe_capsule,28,single,open,,,0,,4509,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,14,0.5,8,56,unripe,12,single,closed,,,0,,4503,,,
8_3,Garp,19.09.2019,S3,supplement,Dia_car,ambient,12.5,0.7,7,53,unripe,18,single,closed,,,0,,4512,,,
5_5,Julia,22.08.2019,S4,supplement,Dia_car,ambient,3,1.3,E3_50,75,ripe_capsule,0,group,open,,,0,,2934,,,
5_5,Julia,23.08.2019,S4,supplement,Dia_car,ambient,9,0.9,5,88,ripe_capsule,28,single,open,,,0,,2505,,,
8_3,Julia,24.08.2019,S3,supplement,Dia_car,ambient,10,1,6,112,unripe,36,single,open,,,0,,2684,,,
8_3,Julia,24.08.2019,S3,supplement,Dia_car,ambient,11,1,4,64,unripe,29,single,open,,,0,,2686,,,
8_3,Julia,24.08.2019,S3,supplement,Dia_car,ambient,14,1.1,5,53,unripe,30,single,open,,,0,,2685,,,
8_3,Julia,24.08.2019,S3,supplement,Dia_car,ambient,12,1.1,3,86,unripe,39,single,open,,,0,,2795,,,
8_3,Julia,24.08.2019,S3,supplement,Dia_car,ambient,13,1.2,9,72,unripe,26,single,ripe,,,0,few seeds brown,2680,,,
8_3,Julia,24.08.2019,S3,supplement,Dia_car,ambient,10,1.4,8,71,unripe,28,single,open,,,0,,2682,,,
8_3,Julia,24.08.2019,S3,supplement,Dia_car,ambient,13,1.4,7,75,unripe,44,single,open,,,0,,2683,,,
8_3,Garp,30.08.2019,S3,supplement,Dia_car,ambient,8,1,6,73,ripe_capsule,36,single,open,,,0,,4086,,,
8_3,Garp,30.08.2019,S3,supplement,Dia_car,ambient,8,1.1,7,68,ripe_capsule,33,single,open,,,0,,4087,,,
8_3,Garp,30.08.2019,S3,supplement,Dia_car,ambient,9.5,1.1,5,64,ripe_capsule,35,single,open,,,0,,4088,,,
8_3,Garp,30.08.2019,S3,supplement,Dia_car,ambient,13,1.1,2,75,ripe_capsule,37,single,open,,,0,,4496,,,
8_3,Garp,30.08.2019,S3,supplement,Dia_car,ambient,10,1.1,3,67,ripe_capsule,36,single,open,,,0,,4497,,,
8_3,Garp,30.08.2019,S3,supplement,Dia_car,ambient,11,1.1,4,66,ripe_capsule,22,single,open,,,0,,4498,,,
8_3,Garp,30.08.2019,S3,supplement,Dia_car,ambient,12,1.3,1,82,ripe_capsule,40,single,open,,,0,,3054,,,
8_3,Martin,07.11.2019,S4,supplement,Dia_car,ambient,22,,1,0,unripe,0,single,unripe,,,1,herbivory,2859,,,
8_3,Sanne,07.11.2019,S4,supplement,Dia_car,ambient,17,0.3,E1_4,0,unripe,0,single,unripe,,,0,Stigma,2439,,,
8_3,Sanne,07.11.2019,S4,supplement,Dia_car,ambient,17,0.7,4,23,unripe,0,single,open,,,0,,2438,,,
8_3,Sanne,07.11.2019,S4,supplement,Dia_car,ambient,19,,2,0,,0,group,,,,1,Herbivory,2432,,,
8_3,Sanne,07.11.2019,S4,supplement,Dia_car,ambient,19,,E1_2,,,,group,,,,1,Herbivory,2433,,,
8_3,Sanne,07.11.2019,S4,supplement,Dia_car,ambient,17,,3,,,,group,,,,0,"5 flowers in bag, no caps at all",2434,,,
2_5,Martin,27.08.2019,S4,supplement,Dia_car,future,15,1.1,2,40,ripe_capsule,11,single,open,,,0,color,1152,,,
2_5,Martin,27.08.2019,S4,supplement,Dia_car,future,15,1.2,1,28,ripe_capsule,15,single,oepn,,,0,"measured in field, in lab 0.9",1139,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,17.5,0.4,8,34,dry,0,single,dry,,,0,,3151,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,24,0.4,2,64,dry,24,single,dry,,,0,,3152,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,12,0.5,25,52,dry,0,single,dry,,,0,,3147,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,12,0.5,26,0,dry,0,single,dry,,,0,,3148,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,23,0.5,14,16,dry,0,single,dry,,,0,,3149,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,24,,19,0,dry,0,single,dry,,,0,,3132,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,24,,17,0,dry,0,single,dry,,,0,,3133,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,24,,18,0,dry,0,single,dry,,,0,no seed cap,3141,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,,,55,31,ripe_capsule,26,single,seeds,,,0,,3153,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,17.5,0.3,6,61,unripe,0,single,unripe,,,0,,3150,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,24,0.4,20,92,unripe,0,single,dry,,,0,,3137,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,27,0.4,15,13,unripe,0,single,dry,,,0,,3138,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,12,0.4,22,21,unripe,0,single,dry,,,0,,3146,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,17.5,0.5,9,0,unripe,0,single,unripe,,,0,no seeds,3131,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,12.5,0.5,28,32,unripe,0,single,unripe,,,0,,3135,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,23,0.5,11,24,unripe,0,single,unripe,,,0,,3140,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,17.5,0.5,7,34,unripe,0,single,dry,,,0,,3143,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,12,0.5,27,0,unripe,0,single,dry,,,0,,3145,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,17.5,0.6,10,20,unripe,0,single,unripe,,,0,,3136,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,24,0.6,21,68,unripe,0,single,open,,,0,,3139,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,23,0.6,13,13,unripe,0,single,dry,,,1,herbivory,3144,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,24,1,21,25,unripe,0,single,unripe,,,0,,3142,,,
8_3,Garp,10.10.2019,S4,supplement,Dia_car,ambient,24,,16,,,,,,,,0,no seed cap,3134,,,
8_3,Andreas,12.08.2019,S4,supplement,Dia_car,ambient,26.5,1.6,1,0,,,,open,,,0,trocken,,,,
8_3,Garp,19.09.2019,S4,supplement,Dia_car,ambient,18,1.2,1,73,ripe_capsule,20,single,open,,,0,,4522,,,
8_3,Garp,19.09.2019,S4,supplement,Dia_car,ambient,16.5,,2,,,,,,,,1,Herbivory,4462,,,
2_5,Lea,10.09.2019,S4,supplement,Dia_car,future,10.5,1.4,13,28,ripe_capsule,21,single,open,,,0,,1513,1,,
8_3,Martin,26.09.2019,S4,supplement,Dia_car,ambient,22.5,0.7,3,97,open,0,single,open,,,0,dry,2880,,,
2_5,Martin,29.07.2019,S4,supplement,Dia_car,future,14,1,3,47,ripe_capsule,31,single,open,,,0,,246,,,
8_3,Martin,26.09.2019,S4,supplement,Dia_car,ambient,18.5,0.8,1,58,unripe,0,single,open,,,0,"color, dry",2883,,,
8_3,Ami,29.10.2019,S4,supplement,Dia_car,ambient,16,,1,0,unripe,0,single,unripe,,,1,herbivory,2832,,,
8_3,Ami,29.10.2019,S4,supplement,Dia_car,ambient,19,,4,0,unripe,0,single,unripe,,,0,bud,2833,,,
8_3,Martin,29.10.2019,S4,supplement,Dia_car,ambient,22,0.4,3,0,unripe,0,single,unripe,,,0,strange,483,,,
8_3,Martin,29.10.2019,S4,supplement,Dia_car,ambient,21,,2,0,unsure viable seed,0,single,open,,,0,strange,484,,,
8_3,Garp,30.08.2019,S4,supplement,Dia_car,ambient,21,1.1,4,83,ripe_capsule,27,single,open,,,0,,4090,,,
8_3,Garp,30.08.2019,S4,supplement,Dia_car,ambient,17,1.1,2,63,ripe_capsule,24,single,open,,,0,,4092,,,
8_3,Garp,30.08.2019,S4,supplement,Dia_car,ambient,17,1.1,1,84,ripe_capsule,9,single,open,,,0,,4093,,,
8_3,Garp,30.08.2019,S4,supplement,Dia_car,ambient,12,1.2,3,71,ripe_capsule,15,single,open,,,0,,4091,,,
9_1,Andreas,02.08.2019,C1,control,Dia_car,future,6.5,1.1,1,44,unripe,4,,open,,,0,offen 24 unripe smalller,,,,
9_1,Andreas,02.08.2019,C1,control,Dia_car,future,6.5,1.6,2,56,unripe,31,,open,,,0,,,,,
9_1,Garp,05.08.2019,C1,control,Dia_car,future,6,0.7,1,56,unripe,0,single,open,,,0,,4319,,,
9_1,Garp,05.09.2019,C1,control,Dia_car,future,5,1.5,1,83,ripe_capsule,0,single,open,,,0,,3306,,,
9_1,Julia,07.10.2019,C1,control,Dia_car,future,14,1.3,1,83,unripe,43,single,unripe,,,0,,2698,,,
9_1,Garp,07.11.2019,C1,control,Dia_car,future,8,1.1,4,96,ripe_capsule,27,single,open,,,0,,4449,,,
9_1,Garp,07.11.2019,C1,control,Dia_car,future,9.5,0.9,2,,unripe,,single,closed,,,0,dried,4448,,,
9_1,Martin,10.07.2019,C1,control,Dia_car,future,,,,,dry,,single,dry,,,0,,240,,,
9_1,Martin,10.07.2019,C1,control,Dia_car,future,,,1,42,open,0,single,open,,,0,,241,,,
2_5,Martin,29.07.2019,S4,supplement,Dia_car,future,14,1,1,55,ripe_capsule,25,single,open,,,0,,247,,,
2_5,Martin,29.07.2019,S4,supplement,Dia_car,future,14,1,2,35,ripe_capsule,4,single,open,,,0,,248,,,
9_1,Andreas,12.08.2019,C1,control,Dia_car,future,6,1.2,1,53,unripe,11,,open,,,0,,,,,
9_1,Martin,13.09.2019,C1,control,Dia_car,future,5,1,2,53,open,11,single,open,,,0,color,1780,,,
9_1,Martin,13.09.2019,C1,control,Dia_car,future,7,1.4,1,85,unripe,76,single,open,,,0,light brown,1779,,,
9_1,Garp,17.10.2019,C1,control,Dia_car,future,8,1.4,1,72,ripe_capsule,46,single,open,,,0,,3459,,,
9_1,Garp,17.10.2019,C1,control,Dia_car,future,6,1.4,8,44,ripe_capsule,20,single,open,,,0,,3460,,,
9_1,Garp,19.09.2019,C1,control,Dia_car,future,14.5,1.2,1,51,ripe_capsule,0,single,open,,,0,,4473,,,
9_1,Sanne,23.10.2019,C1,control,Dia_car,future,13,1.5,1,27,open,0,single,open,,,0,,2444,,,
9_1,Lara,24.08.2019,C1,control,Dia_car,future,5,1,1,40,ripe_capsule,1,single,open,,,0,,2298,,,
9_1,Lara,26.09.2019,C1,control,Dia_car,future,8,1.6,1,78,unripe,78,single,open,,,0,brown seeds,1606,1,,
5_5,Sarah,26.09.2019,S1,supplement,Dia_car,ambient,21,0.9,3,44,unripe,44,single,open,,,0,light brown,1557,1,,
2_5,Sarah,24.09.2019,S3,supplement,Dia_car,future,5,1.2,1,69,ripe_capsule,45,single,open,,,0,,1558,1,,
9_1,Garp,30.08.2019,C1,control,Dia_car,future,6,1,3,75,ripe_capsule,7,single,open,,,0,,3065,,,
9_1,Garp,30.08.2019,C1,control,Dia_car,future,7,1.3,1,87,ripe_capsule,74,single,open,,,0,,3067,,,
9_1,Garp,30.08.2019,C1,control,Dia_car,future,5.5,1.3,4,84,ripe_capsule,70,single,open,,,0,,3068,,,
9_1,Garp,30.08.2019,C1,control,Dia_car,future,6,0.6,2,91,unripe,0,single,unripe,,,0,,3066,,,
9_1,Garp,05.09.2019,C2,control,Dia_car,future,8,1,1,56,ripe_capsule,8,single,open,,,0,,3303,,,
9_1,Garp,05.09.2019,C2,control,Dia_car,future,6.5,0.9,2,69,unripe,15,single,open,,,0,,3301,,,
9_1,Garp,05.09.2019,C2,control,Dia_car,future,6,1.2,3,52,unripe,18,single,open,,,0,,3302,,,
9_1,Julia,07.10.2019,C2,control,Dia_car,future,5,1.3,1,82,unripe,30,single,open,,,0,,2690,,,
9_1,Garp,07.11.2019,C2,control,Dia_car,future,9.5,1.2,2,63,open,0,single,open,,,0,,3491,,,
9_1,Garp,07.11.2019,C2,control,Dia_car,future,8,0.7,5,67,unripe,0,single,unripe,,,0,,3492,,,
9_1,Garp,07.11.2019,C2,control,Dia_car,future,8.5,0.8,4,27,unripe,6,single,unripe,,,0,,3493,,,
5_5,Julia,23.08.2019,S4,supplement,Dia_car,ambient,8,1,1,91,ripe_capsule,8,single,open,,,0,,2516,,,
9_1,Julia,07.11.2019,C2,control,Dia_car,future,5,0.7,E1_3,26,unripe,0,single,open,,,0,,2400,,,
9_1,Tiffany,07.11.2019,C2,control,Dia_car,future,8.5,1,1,38,unripe,15,single,open,,,0,light brown,2321,,,
9_1,Julia,10.10.2019,C2,control,Dia_car,future,8,1.3,1,70,unripe,17,single,open,,,0,,2812,,,
9_1,Julia,10.10.2019,C2,control,Dia_car,future,8,1.3,1,70,unripe,17,single,open,,,0,seeds brown,2898,,,
9_1,Garp,13.09.2019,C2,control,Dia_car,future,7,1.2,5,63,open,5,single,open,,,0,,3431,,,
9_1,Garp,13.09.2019,C2,control,Dia_car,future,7,1.2,6,69,open,15,single,open,,,0,,3432,,,
9_1,Lara,13.09.2019,C2,control,Dia_car,future,6.5,1.2,3,48,open,8,single,open,,,0,2 light brown rest is dark brown,1609,1,,
9_1,Lara,13.09.2019,C2,control,Dia_car,future,6.5,1.5,4,48,unripe,12,single,open,,,0,light brown,1610,1,,
8_3,Lea,26.08.2019,S4,supplement,Dia_car,ambient,10.5,1.6,4,48,ripe_capsule,29,single,open,,,0,,2367,,,
9_1,Lea,13.09.2019,C2,control,Dia_car,future,6,1.4,1,48,unripe,0,single,unripe,,,0,,1516,1,,
2_5,Martin,29.07.2019,S4,supplement,Dia_car,future,17.5,1.1,5,61,ripe_capsule,30,single,open,,,0,,116,,,
4_4,Martin,22.10.2019,S4,supplement,Dia_car,future,14,1.2,1,67,ripe_capsule,10,single,open,,,0,,2878,,,
4_4,Martin,26.09.2019,S4,supplement,Dia_car,future,8,0.9,1,42,ripe_capsule,26,single,open,,,0,,525,,,
4_4,Martin,28.08.2019,S4,supplement,Dia_car,future,8,0.9,1,33,ripe_capsule,14,single,open,,,0,,808,,,
9_1,Martin,13.09.2019,C2,control,Dia_car,future,7,1.3,7,33,unripe,18,single,open,,,0,,1550,1,,
9_1,Jared,17.10.2019,C2,control,Dia_car,future,7.5,1.5,5,13,unripe,6,single,open,,,0,,1677,,,
4_4,Martin,29.10.2019,S4,supplement,Dia_car,future,10.5,1,2,42,ripe_capsule,7,single,open,,,0,,464,,,
5_5,Martin,28.08.2019,S4,supplement,Dia_car,ambient,9,0.9,1,46,ripe_capsule,27,single,open,,,0,,802,,,
9_1,Martin,17.10.2019,C2,control,Dia_car,future,11.5,0.5,6,47,unripe,0,single,unripe,,,0,,1705,,,
9_1,Martin,17.10.2019,C2,control,Dia_car,future,9.5,0.8,7,104,unripe,0,single,open,,,0,,2454,,,
9_1,Martin,17.10.2019,C2,control,Dia_car,future,9,1.3,1,54,unripe,23,single,open,,,0,"to early, light brown",2453,,,
9_1,Martin,17.10.2019,C2,control,Dia_car,future,9,1.7,3,70,unripe,0,single,open,,,0,,2451,,,
9_1,Andreas,23.08.2019,C2,control,Dia_car,future,7,1,1,5,open,5,,open,,,0,off,,,,
9_1,Andreas,09.08.2019,S2,supplement,Dia_car,future,8.5,1.4,7,49,ripe_capsule,14,,open,,,0,,,,,
9_1,Andreas,23.08.2019,C2,control,Dia_car,future,6,1,2,78,unripe,0,,open,,,0,,,,,
9_1,Garp,23.08.2019,C2,control,Dia_car,future,6,0.8,5,68,ripe_capsule,1,single,open,,,0,,4287,,,
9_1,Garp,23.08.2019,C2,control,Dia_car,future,6,1,6,39,ripe_capsule,4,single,open,,,0,,4284,,,
9_1,Garp,23.08.2019,C2,control,Dia_car,future,5,1,4,71,ripe_capsule,6,single,open,,,0,,4286,,,
9_1,Garp,23.08.2019,C2,control,Dia_car,future,7,1.2,7,55,ripe_capsule,15,single,open,,,0,,4285,,,
9_1,Garp,30.08.2019,C2,control,Dia_car,future,6,0.8,1,48,ripe_capsule,1,single,open,,,0,,4494,,,
9_1,Garp,30.08.2019,C2,control,Dia_car,future,7,1.1,2,29,ripe_capsule,3,single,open,,,0,,4493,,,
9_1,Andreas,02.08.2019,C3,control,Dia_car,future,12,1.1,1,61,unripe,36,,open,,,0,,,,,
9_1,Garp,05.08.2019,C3,control,Dia_car,future,12.5,0.5,1,78,unripe,0,single,open,,,0,,4198,,,
9_1,Garp,05.09.2019,C3,control,Dia_car,future,13,1.2,1,61,ripe_capsule,26,single,open,,,0,,3283,,,
9_1,Garp,05.09.2019,C3,control,Dia_car,future,6.5,1.2,3,46,ripe_capsule,38,single,open,,,0,,3305,,,
9_1,Garp,05.09.2019,C3,control,Dia_car,future,9,1.3,2,64,ripe_capsule,52,single,open,,,0,,3304,,,
9_1,Julia,07.10.2019,C3,control,Dia_car,future,14,1,2,67,unripe,35,single,open,,,0,measured in field 1.4,2689,,,
9_1,Julia,07.10.2019,C3,control,Dia_car,future,18,1.1,1,69,unripe,0,single,unripe,,,1,herbivory,2695,,,
9_1,Garp,07.11.2019,C3,control,Dia_car,future,19.5,1,3,0,dry,0,single,dry,,,0,seeds destroyed,3489,,,
9_1,Garp,07.11.2019,C3,control,Dia_car,future,13,0.4,5,57,unripe,0,single,open,,,0,,3490,,,
5_5,Julia,27.08.2019,S4,supplement,Dia_car,ambient,9,1,2,87,ripe_capsule,12,single,open,,,0,,2938,,,
9_1,Julia,07.11.2019,C3,control,Dia_car,future,19,0.4,7,30,unripe,0,group,open,,,0,,1585,1,,
9_1,Julia,07.11.2019,C3,control,Dia_car,future,19,0.6,E1_7,64,unripe,0,group,open,,,0,,1586,1,,
9_1,Martin,07.11.2019,C3,control,Dia_car,future,17.5,,1,0,open,0,single,open,,,1,Herbivory,2867,,,
5_5,Martin,28.08.2019,S4,supplement,Dia_car,ambient,12,1.1,3,46,ripe_capsule,22,single,open,,,0,,804,,,
9_1,Garp,12.08.2019,C3,control,Dia_car,future,12,1.1,1,60,ripe_capsule,29,single,open,,,0,,4326,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,12.5,0.8,7,87,ripe_capsule,10,single,open,,,0,,860,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,10,0.8,8,57,ripe_capsule,30,single,open,,,0,,861,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,9,1,5,69,ripe_capsule,40,single,open,,,0,,858,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,12.5,1,6,66,ripe_capsule,16,single,open,,,0,,859,,,
9_1,Julia,17.10.2019,C3,control,Dia_car,future,19,1.2,1,66,unripe,41,single,open,,,0,,2745,,,
9_1,Garp,19.09.2019,C3,control,Dia_car,future,16.5,1.3,1,59,ripe_capsule,40,single,closed,,,0,,4475,,,
9_1,Julia,24.08.2019,C3,control,Dia_car,future,16,1.2,1,70,unripe,45,single,open,,,0,measuerd in field 1.4,3020,,,
9_1,Martin,29.08.2019,C3,control,Dia_car,future,11,1,4,66,unripe,54,single,open,,,0,"to early, white seeds",586,,,
9_1,Garp,29.10.2019,C3,control,Dia_car,future,19,1.2,1,66,ripe_capsule,30,single,open,,,0,,3476,,,
9_1,Martin,29.10.2019,C3,control,Dia_car,future,12,1.1,1,51,unripe,10,single,open,,,0,"white seeds, to early",485,,,
9_1,Martin,29.10.2019,C3,control,Dia_car,future,20,1.2,3,53,unripe,37,single,open,,,0,"light brown, additiol 8 smaller included in seed_count",1771,,,
9_1,Martin,30.08.2019,C3,control,Dia_car,future,13,0.9,1,46,open,4,single,open,,,0,,578,,,
5_5,Martin,28.08.2019,S4,supplement,Dia_car,ambient,9.5,1.1,5,49,ripe_capsule,27,single,open,,,0,,806,,,
8_3,Martin,09.08.2019,S4,supplement,Dia_car,ambient,23,1.3,1,59,ripe_capsule,27,single,open,,,0,,320,,,
9_1,Martin,07.11.2019,S1,supplement,Dia_car,future,14,1.2,1,47,unripe,26,single,open,,,0,to early,2869,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,8,1.2,3,67,ripe_capsule,27,single,open,,,0,,856,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,9.5,1.2,11,94,ripe_capsule,35,single,open,,,0,,864,,,
